멘티_ID,현재 기술 수준,학습 목표,관심 분야
8155,초급,음악 이론 배우기,통신
8156,중급,개인 브랜딩 전략 학습,직업 훈련
8157,중급,프리젠테이션 능력 개발,지구과학
8158,중급,사회적 미디어 전략 개발,기후 변화
8159,초급,기타 연주 배우기,인공지능
8160,고급,데이터베이스 설계 배우기,인권
8161,고급,유행 분석 배우기,글쓰기
8162,중급,영화 제작 이해,지구과학
8163,중급,재테크 학습,해양학
8164,초급,카메라 촬영 기술 배우기,여행
8165,중급,명상 및 스트레스 관리 배우기,산업 디자인
8166,초급,장기 목표 설정,생물학
8167,초급,영화 제작 이해,직무 분석
8168,초급,발표 스킬 향상,생물학
8169,고급,재무 보고서 분석,동물학
8170,초급,재무 보고서 분석,경제
8171,초급,소셜 미디어 마케팅 배우기,인공지능
8172,고급,문서 작성 기술 배우기,도시 계획
8173,중급,기업가 정신 배우기,자연 보전
8174,고급,농업 기술 배우기,경영학
8175,고급,유행 분석 배우기,바이오테크놀로지
8176,중급,패션 산업 이해,언어
8177,중급,기타 연주 배우기,조각
8178,중급,자동차 정비 배우기,교수법
8179,고급,사진 촬영 기술 향상,농업
8180,고급,산업 디자인 기술 배우기,방송
8181,중급,통계학 공부,경영학
8182,초급,공공 연설 능력 개발,지질학
8183,중급,사진 촬영 기술 향상,비즈니스 윤리
8184,초급,제품 개발 프로세스 이해,소셜 미디어
8185,고급,애니메이션 제작 배우기,연극
8186,고급,애니메이션 제작 배우기,직업 훈련
8187,중급,브랜딩 전략 개발,패션
8188,고급,장기 목표 설정,우주과학
8189,초급,독서 및 분석 능력 향상,공공 연설
8190,중급,유행 분석 배우기,문학
8191,고급,연극 연출 능력 키우기,물리학
8192,중급,예술사 학습,소셜 미디어
8193,고급,디지털 마케팅 기술 향상,음악
8194,중급,생산성 높이는 방법 배우기,게임
8195,중급,자바스크립트 배우기,체육
8196,중급,생산성 높이는 방법 배우기,항공
8197,초급,청중 분석 능력 개발,해양학
8198,중급,프리젠테이션 능력 개발,도시 계획
8199,초급,국제 협상 기술 배우기,소셜 미디어
8200,고급,비즈니스 네트워킹 스킬 향상,화학 실험
8201,고급,타임 매니지먼트 배우기,철학
8202,고급,디지털 마케팅 기술 향상,광고
8203,중급,인공지능 알고리즘 이해하기,정치학
8204,중급,브랜딩 전략 개발,시간 관리
8205,초급,인권 문제 이해,지구과학
8206,고급,서핑 배우기,무용
8207,초급,서핑 배우기,경제학
8208,중급,국제 협상 기술 배우기,소셜 미디어
8209,초급,기계 공학 원리 학습,비즈니스 윤리
8210,중급,카메라 촬영 기술 배우기,인공지능
8211,고급,카피라이팅 기술 배우기,항공
8212,중급,디지털 마케팅 기술 향상,마케팅
8213,고급,비즈니스 모델 개발,지질학
8214,중급,애니메이션 제작 배우기,문학
8215,중급,서핑 배우기,산업 디자인
8216,중급,현대 철학 이해,지리학
8217,중급,음악 이론 배우기,패션
8218,고급,고급 수학 학습,물리학 실험
8219,초급,게임 디자인 이해,천문학
8220,초급,글로벌 비즈니스 이해,심리학
8221,고급,자바스크립트 배우기,글쓰기
8222,중급,공연 기획 배우기,도시 계획
8223,고급,비평적 사고력 향상,공공 연설
8224,고급,서비스 디자인 학습,기계 공학
8225,중급,인터뷰 기술 향상,인테리어 디자인
8226,중급,제품 개발 프로세스 이해,자동차
8227,중급,네트워킹 기술 향상,기상학
8228,초급,블록체인 기술 학습,영화
8229,고급,건축 설계 학습,생물학
8230,중급,기계 공학 원리 학습,조각
8231,중급,장기 목표 설정,무용
8232,고급,동물 보호 관련 지식 배우기,물리학 실험
8233,초급,생산성 높이는 방법 배우기,사진
8234,초급,국제 정치 분석 기술,자기계발
8235,고급,산업 디자인 기술 배우기,여행
8236,초급,브랜딩 전략 개발,예술
8237,중급,기타 연주 배우기,기상학
8238,고급,스키 기술 향상,미술사
8239,고급,영화 제작 이해,재무 관리
8240,고급,문서 작성 기술 배우기,철학
8241,고급,영어 작문 기술 향상,자기계발
8242,초급,아마추어 극단 운영 기술,연극
8243,초급,성공적인 팀워크 기술 연마,화학
8244,초급,문학 분석 능력 개발,산업 디자인
8245,중급,현대 철학 이해,건축
8246,중급,유튜브 영상 편집 배우기,커리어 개발
8247,중급,문서 작성 기술 배우기,팀 관리
8248,고급,국제 협상 기술 배우기,정치학
8249,초급,인테리어 디자인 배우기,천문학
8250,중급,사회적 미디어 전략 개발,기후 변화
8251,중급,심리학 학습,로봇공학
8252,고급,음악 이론 배우기,브랜딩
8253,고급,네트워킹 기술 향상,우주과학
8254,고급,자동차 정비 배우기,디지털 마케팅
8255,초급,동물 보호 관련 지식 배우기,연극
8256,중급,비즈니스 윤리 배우기,컴퓨터 그래픽
8257,고급,음악 이론 배우기,경영학
8258,고급,디지털 마케팅 기술 향상,증강 현실
8259,중급,스토리텔링 능력 개발,공공 연설
8260,초급,문제 해결 능력 개발,글쓰기
8261,중급,네트워킹 기술 향상,통신
8262,중급,사회적 미디어 전략 개발,언어
8263,중급,애니메이션 제작 배우기,경제학
8264,초급,인테리어 디자인 배우기,인터뷰
8265,고급,카메라 촬영 기술 배우기,로봇공학
8266,중급,웹툰 제작 기술 배우기,명상
8267,고급,소셜 미디어 마케팅 배우기,정치학
8268,중급,고급 수학 학습,팀 관리
8269,고급,문제 해결 능력 개발,인터넷
8270,초급,감정 조절 기술 배우기,농업
8271,초급,심리학 학습,인테리어 디자인
8272,고급,서핑 배우기,법학
8273,초급,기업가 정신 배우기,예술
8274,초급,애니메이션 제작 배우기,물리학 실험
8275,고급,글로벌 비즈니스 이해,문화
8276,중급,데이터베이스 설계 배우기,건축
8277,중급,성공적인 팀워크 기술 연마,출판
8278,중급,스키 기술 향상,스트레스 관리
8279,고급,영화 제작 이해,경영학
8280,초급,기계 공학 원리 학습,요리
8281,중급,의사소통 기술 향상,인테리어 디자인
8282,초급,시간 관리 기술 향상,항공
8283,중급,사회적 미디어 전략 개발,투자
8284,초급,산업 디자인 기술 배우기,자동차
8285,고급,자동차 정비 배우기,천문학
8286,고급,사진 촬영 기술 향상,정원 가꾸기
8287,중급,외국어 배우기,투자
8288,중급,패션 디자인 배우기,여행
8289,고급,고급 수학 학습,도시 계획
8290,초급,바이올린 연주 배우기,화학 실험
8291,초급,조경 디자인 학습,자기계발
8292,초급,고전 문학 학습,로봇공학
8293,초급,외국어 배우기,우주과학
8294,중급,사회적 미디어 전략 개발,화학
8295,초급,외국어 배우기,교육
8296,중급,비평적 사고력 향상,기상학
8297,중급,네트워킹 기술 향상,마케팅
8298,중급,패션 디자인 배우기,기술 혁신
8299,중급,웹툰 제작 기술 배우기,건강 관리
8300,중급,스토리텔링 능력 개발,정원 가꾸기
8301,초급,디지털 마케팅 기술 향상,직무 분석
8302,초급,시간 관리 기술 향상,지질학
8303,고급,발표 스킬 향상,바이오테크놀로지
8304,중급,아마추어 극단 운영 기술,언어
8305,중급,생산성 높이는 방법 배우기,코딩
8306,중급,비평적 사고력 향상,컴퓨터 과학
8307,초급,시간 관리 기술 향상,커리어 개발
8308,중급,인테리어 소품 디자인 배우기,코딩
8309,초급,타임 매니지먼트 배우기,컴퓨터 그래픽
8310,중급,연구 논문 작성 기술 연마,문화
8311,고급,카메라 촬영 기술 배우기,프로젝트 관리
8312,초급,조경 디자인 학습,지질학
8313,중급,문학 분석 능력 개발,공공 연설
8314,고급,문서 작성 기술 배우기,경제학
8315,고급,애니메이션 제작 배우기,웰빙
8316,중급,문학 분석 능력 개발,글쓰기
8317,초급,비즈니스 윤리 배우기,인터뷰
8318,중급,문서 작성 기술 배우기,패션
8319,고급,커뮤니케이션 전략 배우기,글쓰기
8320,초급,창의적 사고력 향상,건축
8321,중급,웹툰 제작 기술 배우기,직업 훈련
8322,중급,예술사 학습,영화
8323,중급,인공지능 알고리즘 이해하기,농업
8324,초급,현대 철학 이해,바이오테크놀로지
8325,고급,해외 여행 계획 기술 향상,인테리어 디자인
8326,초급,문학 분석 능력 개발,인터넷
8327,고급,외국어 배우기,교육
8328,고급,유튜브 영상 편집 배우기,기후 변화
8329,고급,카메라 촬영 기술 배우기,팀 관리
8330,초급,대인 관계 기술 향상,직무 분석
8331,고급,기타 연주 배우기,식물학
8332,초급,게임 디자인 이해,화학 실험
8333,초급,문학 분석 능력 개발,문학
8334,초급,인터뷰 기술 향상,요리
8335,초급,카피라이팅 기술 배우기,애니메이션
8336,초급,건축 설계 학습,물리학
8337,중급,연극 연출 능력 키우기,물리학 실험
8338,중급,영화 비평 기술 향상,도시 계획
8339,중급,기초 의학 학습,그래픽 디자인
8340,고급,리더십 기술 향상,피트니스
8341,고급,생물학 원리 이해,프로젝트 관리
8342,초급,카피라이팅 기술 배우기,바다 생물학
8343,초급,인권 문제 이해,정원 가꾸기
8344,중급,동물 보호 관련 지식 배우기,사진
8345,초급,연극 연출 능력 키우기,사회학
8346,고급,장기 목표 설정,직무 분석
8347,초급,감정 조절 기술 배우기,무용
8348,초급,외국어 배우기,애니메이션
8349,고급,생산성 높이는 방법 배우기,패션
8350,초급,장기 목표 설정,컴퓨터 그래픽
8351,고급,외국어 배우기,항공
8352,고급,스토리텔링 능력 개발,가상 현실
8353,중급,소셜 미디어 마케팅 배우기,스트레스 관리
8354,고급,비즈니스 윤리 배우기,정치학
8355,초급,문서 작성 기술 배우기,기상학
8356,초급,대인 관계 기술 향상,직무 분석
8357,초급,블록체인 기술 학습,스포츠
8358,고급,환경 보호 관련 지식 배우기,항공
8359,중급,영화 비평 기술 향상,미디어
8360,고급,프로그래밍 능력 향상,화학 실험
8361,중급,자바스크립트 배우기,농업
8362,중급,사회적 미디어 전략 개발,역사
8363,초급,협상 기술 배우기,인권
8364,초급,영화 비평 기술 향상,리더십
8365,중급,소셜 미디어 마케팅 배우기,여행
8366,고급,의사소통 기술 향상,동물학
8367,초급,사진 촬영 기술 향상,증강 현실
8368,고급,현대 철학 이해,건축
8369,중급,바이올린 연주 배우기,법학
8370,중급,데이터베이스 설계 배우기,사진
8371,중급,고전 문학 학습,디지털 마케팅
8372,초급,카메라 촬영 기술 배우기,통신
8373,초급,생물학 원리 이해,건강 관리
8374,중급,생산성 높이는 방법 배우기,도시 계획
8375,중급,환경 보호 관련 지식 배우기,미디어
8376,중급,재테크 학습,사진
8377,초급,영어 작문 기술 향상,요리
8378,초급,웹툰 제작 기술 배우기,투자
8379,초급,예술사 학습,마케팅
8380,초급,패션 디자인 배우기,지질학
8381,중급,연구 논문 작성 기술 연마,가상 현실
8382,중급,브랜딩 전략 개발,미디어
8383,중급,제품 개발 프로세스 이해,조각
8384,초급,연구 논문 작성 기술 연마,게임
8385,고급,애니메이션 제작 배우기,식물학
8386,고급,재테크 학습,팀 관리
8387,초급,블록체인 기술 학습,동물학
8388,중급,바리스타 기술 연마,스포츠
8389,중급,바리스타 기술 연마,스트레스 관리
8390,초급,네트워킹 기술 향상,컴퓨터 그래픽
8391,초급,문제 해결 능력 개발,정치학
8392,초급,글로벌 비즈니스 이해,피트니스
8393,초급,국제 협상 기술 배우기,영화 제작
8394,중급,패션 디자인 배우기,인공지능
8395,초급,네트워킹 기술 향상,공학
8396,고급,조경 디자인 학습,인공지능
8397,중급,사회적 미디어 전략 개발,물리학
8398,초급,외국어 배우기,시간 관리
8399,초급,서비스 디자인 학습,스포츠
8400,중급,국제 정치 분석 기술,인터뷰
8401,중급,발표 스킬 향상,지구과학
8402,고급,프리랜서 비즈니스 관리,물리학
8403,중급,시간 관리 기술 향상,예술
8404,중급,패션 산업 이해,감정 관리
8405,초급,청중 분석 능력 개발,미술사
8406,고급,문서 작성 기술 배우기,체육
8407,중급,비즈니스 모델 개발,미술사
8408,중급,명상 및 스트레스 관리 배우기,애니메이션
8409,고급,건축 설계 학습,생물학
8410,고급,바이올린 연주 배우기,글쓰기
8411,고급,성공적인 팀워크 기술 연마,화학
8412,중급,바이올린 연주 배우기,기상학
8413,중급,예술사 학습,우주과학
8414,고급,동물 보호 관련 지식 배우기,피트니스
8415,고급,재무 보고서 분석,가상 현실
8416,초급,기초 의학 학습,인권
8417,고급,도시 계획 이해,미술사
8418,초급,바이올린 연주 배우기,언어
8419,고급,건축 설계 학습,출판
8420,중급,도시 계획 이해,경영학
8421,중급,바이올린 연주 배우기,인터넷
8422,초급,음악 이론 배우기,감정 관리
8423,초급,명상 및 스트레스 관리 배우기,교육
